Episode,Success,Reward,EpisodeLength,Collisions,InferenceTime(ms),StartX,StartY,GoalX,GoalY
1,1,207.98874474738983,63,6,0.19756718802454998,5.903871311313933,8.849005675541008,4.797971494798613,8.446499933308338
2,0,37.27787180171915,200,22,0.17333149975456763,-9.419895434327705,-0.6875469124378935,8.018009835012453,-7.735880706937113
3,1,232.4211900612331,50,3,0.1820901963190979,0.8752171847186077,1.4788237585620152,-9.737716208221956,-5.665403990723037
4,1,204.29793480742282,3,0,0.19652499759104103,5.314509032582835,-6.807915752839236,2.3490504093223326,-7.466015348994606
5,1,275.2316233555606,115,3,0.17375172401130087,9.648422176518505,7.4481553087360375,-4.21389664506147,9.229559779001669
6,0,93.52440470316577,200,7,0.17286350030190079,0.7844693774162117,3.5566095450118453,-5.904409709324144,8.819520021759981
7,1,241.41114764169905,31,0,0.17649687538323633,3.812838822138165,9.331286246343907,7.874833551529569,-4.024222042922645
8,0,66.94844117213538,200,2,0.17260350003198255,-7.085961809186349,-8.697205732486475,-3.2420627674426967,-3.8008413679374247
9,1,237.72138101370444,117,9,0.1708915252046131,6.3703614929414165,-0.38509626739922,-3.684137883071119,-0.37563227526272236
10,1,215.4068472503262,13,0,0.17720714354904235,4.093382682818184,-8.8599814092842,9.501991262884705,-9.542688734945585
11,0,147.3674171585336,200,1,0.17027499990945216,-9.638649292429397,5.754766079608684,8.593106391950421,8.84087658855399
12,1,236.7728006526901,67,3,0.174939706138342,-3.112363738939761,-2.904135898841755,-7.838942618703342,4.967961129693261
13,0,85.90063762607045,200,7,0.17228299984708428,-9.26736840114345,8.916003700843675,-8.176402716564628,-3.185189289915556
14,1,218.86536582680083,37,2,0.17505000045945818,2.216550761852485,8.361743710666243,-3.200809467483108,8.483952388555814
15,1,279.17534399015295,185,7,0.1706021505543181,-3.664000286732456,-6.450444489900229,-8.43607535558853,-7.02263910753503
16,1,253.78153935742915,68,1,0.17338550706103822,3.7834917469775036,9.934536290734076,9.733982175685348,0.6706148272166867
17,1,224.78756650838068,21,0,0.17368636359936898,-0.8866979701867059,-1.5648543617682122,-9.345575600614485,-0.12871603158335532
18,1,233.13181769156517,102,5,0.1734165049941297,4.633288467533529,8.995971252437975,2.6079858685278907,5.7601909956071395
19,1,213.96404283584528,23,2,0.1691249996535286,-7.015093109194844,6.8946779401072575,-4.103741475760579,-0.9369017300004767
20,0,107.35147302111905,200,0,0.16896799992537126,9.98599896138936,7.045053417874858,9.520151394932618,-0.9292002081675328
21,1,220.64263849101428,77,6,0.1730692309091608,-0.2368200288952842,4.590100395337082,-2.4599850442923614,9.767754008136965
22,0,19.0712072605726,200,19,0.1712684999074554,5.497961842372835,3.891934989017889,-2.731364733082902,4.089391480134061
23,0,66.50536671064059,200,12,0.17111949986428954,-4.382958883757519,-0.28629552351557663,5.394949463152381,3.817659127114011
24,0,61.95916787039322,200,5,0.16958299955149414,-4.1229590837828205,8.910951069008316,2.9938429860248235,1.613216527077853
25,1,234.62696409077563,31,0,0.17631562536735146,-9.7683868595505,0.9398178419049117,-0.741220222588403,6.333593353681135
26,1,229.5740439430658,57,4,0.171551723379425,9.522443766038819,9.130329539528375,0.3627886089471293,0.5868016153879196
27,0,-22.07975618540452,200,28,0.17080349982279586,8.747633822836697,-0.4552213426145624,3.828511696880568,4.393729518481834
28,1,168.92250823442745,84,16,0.1730294112348929,4.607068511342014,-6.563464907291465,3.311124583546981,-1.5841593887409449
29,0,43.767748118099085,200,19,0.17248149983061012,2.4747418691527567,5.494094918240329,-9.447559685170821,-6.79953864418742
30,1,225.59194790388202,39,2,0.17354749979858752,-1.1786316895377915,3.002341267577222,-3.6529831635981047,-6.3690557356682636
31,0,77.6940825621729,200,10,0.17534099984914064,-6.132797964167485,-9.286848989801143,-9.986787684184257,-1.8924850296815343
32,0,50.5791915964987,200,15,0.17206850065122126,-4.429438582680416,-1.7991537054775293,-7.698511229626039,6.627401195055697
33,0,6.7072932186529375,200,21,0.17704999991110526,2.271281823721891,-8.103566721784873,0.9044172633659375,-3.212533749475643
34,0,106.38422752299732,200,3,0.17425549987819977,6.259797001469153,2.8459308353641113,1.9187528465310262,1.2771827693330184
35,1,280.74533213950195,77,0,0.17316025603064097,9.144251823299733,9.359938373116108,7.869339981922288,-9.981050434432355
36,0,99.68265631416085,200,0,0.17482849983935012,-7.841633211666023,1.3162402684205947,2.3033607809876795,-7.185990314865142
37,0,-31.740043336497138,200,31,0.17484049978520488,2.5891259128599877,7.825635606690412,-5.473282710699707,-4.1701083660759375
38,1,227.9100413197345,54,4,0.17817636385602367,9.449092553302428,-2.404389324204395,9.222781934583864,8.274945342395807
39,1,241.09606776466305,108,6,0.17278165120733988,1.9161995640323308,-4.803506919588713,9.619611248493595,-0.07388990356500713
40,0,-603.2118052555327,200,142,0.17363799994200235,-1.6901656955970363,-3.6169490299856584,9.68553026132113,-0.16490564800135132
41,1,210.87437100364775,16,1,0.175876470594256,-4.272032954798428,-0.4612860048152623,-9.735934066728266,0.6512930334084306
42,0,29.2864849645396,200,19,0.17097650004870957,-4.64622976721615,-6.904686879894692,2.897532561940192,2.07707448015508
43,1,210.8860791442587,137,14,0.1717260872111723,4.8694647692148045,-7.636420128319747,5.207973588411859,-3.9862048205215572
44,1,233.88719019409257,167,12,0.17026071392527747,0.6699583989422457,-3.2775670865816604,-4.063556681383256,0.5973501543128243
45,0,87.66882737330931,200,8,0.17143300006864592,4.9003436882254405,1.816093941402377,-9.271421730095724,-4.951541043336956
46,1,326.36452964422483,194,2,0.16899435890641493,-0.887725549082031,8.331464396059609,7.758811516675447,0.9118457423417716
47,0,18.31717994026388,200,21,0.17171200044685975,-9.708789672006588,5.567653299500206,-0.36241876204418055,8.23430625218159
48,1,226.2306237745468,64,5,0.170598461632975,-2.290536988419336,-2.162686186681957,-4.071028014259836,6.6004708048994445
49,0,49.983290845500065,200,13,0.1677100001325016,-8.67891441231219,6.725572646144993,3.892429736107248,-1.343597981018931
50,1,196.11907018586518,98,17,0.17418080817077855,-4.27277838462672,5.614583115644702,8.213512347780267,-7.146316444061787
51,1,223.56152136460065,21,0,0.16872727163982662,-0.43174777996051894,0.9819067848756937,-5.399614830731627,6.391874713479904
52,0,83.68888103385346,200,11,0.17074100014724536,5.8350101207073894,3.2720281097540482,-9.488933185778322,4.451971714099672
53,1,220.97012317171226,49,3,0.17410000044037588,9.57371980975637,9.966689557620633,2.9147484636827414,9.044900255077465
54,1,207.91413738790703,61,7,0.17039838653985379,4.248867317266242,-7.307482213668067,-1.7212750312603404,-6.776402135606419
55,1,216.1323484313359,34,4,0.1698400010354817,-1.3665899498108374,-3.7086076013033935,8.77076024653833,-2.5160358973153185
56,0,54.55938635066782,200,15,0.16891749986825744,-8.884975591565317,3.9459255776888487,0.11688206944414148,8.208450815375286
57,1,208.24843373104136,5,0,0.18683333352479772,-4.7350655401965795,1.0335059815097285,-4.91619485130788,5.011572284019323
58,1,204.5820824274681,6,1,0.1691857126258713,0.3399141095732112,-7.324382989402292,4.7350578589593795,-6.413592229607284
59,0,15.476656549005773,200,22,0.17194450010720175,-8.295132879432213,3.35906431614551,-8.176434507461654,-7.504167481293226
60,1,255.64100586103274,117,5,0.17314491554516587,7.538532981669238,-0.3906413967459592,-3.534275277320469,5.929271657869599
61,1,240.125372153524,76,4,0.17036233768592793,-9.410780438467736,4.500133154484548,-8.926816158258436,-6.9839787565738725
62,1,228.17854598005763,23,0,0.17234583325868394,-5.5382395163763265,-7.678444522056413,2.4959494733615717,-2.91403474870068
63,0,68.73011150507672,200,10,0.16973749981843866,6.62201037381773,2.9577939653266387,6.090063695809363,-1.3321100233126693
64,1,206.38772894184774,14,1,0.1700666650625256,7.031522745224599,0.3498242849633968,4.803200540026388,-2.089802017318987
65,1,245.78661715142908,76,5,0.17366753214540853,-5.951849640071636,-9.210937695200869,7.785149058270115,-0.3801586238671302
66,1,233.13754118846646,83,6,0.17501547630499337,-0.5962687282939889,7.795537700445326,-2.5073181287844193,-2.2868503825490976
67,1,239.28803233414055,60,2,0.17138360641690614,-5.296644116468272,-0.3592814659538526,-2.620639455904829,8.75884101672376
68,1,249.08039975919365,85,4,0.1758686047714734,-4.1779866138281925,3.489308243982343,4.585960059404098,-6.735427821646313
69,1,285.22884067085965,112,3,0.17040796454046003,-5.979551268397724,-9.501393500757207,-1.9785846901427178,9.471882836030783
70,1,230.08651793824913,138,10,0.17007913668899588,-2.714937823932628,-3.763213726211159,-6.732935789847081,-5.1893368101648285
71,1,258.65543519909426,43,0,0.1731749998725718,3.4437276734067357,8.809635794747038,9.508633355902322,-9.874546310020342
72,0,109.07570538717562,200,0,0.16916199994739145,-8.782662830794767,5.585266304213887,-1.796623890138056,-9.101033503820055
73,1,192.9249236504944,65,14,0.17371515158712017,-8.12370677045941,-8.575632685870659,7.975839198111537,-0.17679585636457062
74,0,82.00532008749258,200,12,0.16971699988062028,8.71472440231815,-8.92477025348085,-3.881022238657841,-8.973175901907034
75,1,197.12973238314953,135,17,0.17526397037085298,-9.247908897677705,9.432493775263012,-6.412271157543374,0.17258355625775224
76,1,249.29616221228326,46,1,0.1726148938301931,8.426050418903863,1.9657302015082774,-9.651834600983328,0.7926616605540975
77,1,203.9362016390008,66,7,0.17433731354957224,-0.2691993976860303,1.428440774697055,-2.4674268778687374,2.5019854504967665
78,0,-485.55459885675356,200,97,0.1710875000571832,4.5127725619603964,8.259973638680378,-3.847780572085786,-1.0191609127061199
79,0,110.63069824865582,200,7,0.1701399996818509,-8.247306528701548,5.448099265021213,6.388753563552733,-3.742480109234463
80,1,210.81290047318745,62,6,0.17148253945855513,-6.002921194407175,-4.279633777937342,-1.5884404227946796,-3.721410426517666
81,1,200.0,0,0,0.19469999824650586,5.046344067046345,1.1216832697503705,5.194374193481092,1.4945785743473436
82,1,244.62373965522823,133,8,0.17075074611600044,-1.1563479686570908,6.336013777192811,3.109171357950606,9.095291647123421
83,1,227.86603428303866,26,1,0.1741851859454376,-4.646102770188869,6.241520167180131,5.27575503870243,1.1445003789503687
84,1,291.36387769227304,96,0,0.1714453611225274,-7.397635902989819,-2.8570323532886714,7.195963003958468,8.984394960322838
85,0,57.852366656927,200,14,0.1700475001052837,-3.3925590875382072,-9.751081740365155,4.536663142284251,-8.094059486961381
86,0,54.288565681005586,200,12,0.17928550027136225,4.188686630730782,-1.075695490139184,8.299831484003718,-0.780057520236543
87,0,126.8487061728542,200,3,0.18130000004020985,-1.3169100625028118,-1.171506040032309,5.350018839237423,8.72592540988126
