Episode,Success,Reward,EpisodeLength,Collisions,InferenceTime(ms),StartX,StartY,GoalX,GoalY
76,0,227.26555682984343,200,0,0.2694759990845341,8.675789182833654,5.409689665589779,4.973174640740272,-9.584954733398796
77,0,177.74251405472006,200,2,0.2701340003113728,-3.709630749562727,-7.432627250446355,-5.552601604151787,-8.135071339132377
78,0,226.3739249879153,200,0,0.2678729986655526,-5.287418644975399,-9.771562264726407,9.31237809487384,-4.321063495647943
79,0,53.908086485481256,200,30,0.2695384994149208,8.815890591839171,-4.9190536732550605,8.760477305327754,-2.152286934434966
80,0,197.7337481306688,200,0,0.2690825011814013,9.579737448852796,-8.22486074327609,4.400038436032254,0.4446642707097421
81,0,194.81842134354494,200,4,0.2707080003165174,-3.5204636792847204,2.308937479343614,0.08350264666210983,-6.826847402411634
82,0,243.2144414593404,200,0,0.26983049931004643,-9.415621849831055,9.620827280630543,1.9972728336038585,-8.131596173987363
83,0,226.20127842476106,200,0,0.2718385003390722,7.715809921994005,-7.975182267913632,-9.92359478830811,1.4805893885530796
84,0,-559.7908564796868,200,193,0.2703674987424165,-4.119131613432588,-1.8105226785971382,3.3626877322127324,-9.268128687558823
85,0,207.02539636833643,200,0,0.26661800089641474,2.55896307809647,7.256947119025,4.822106069474843,-0.606510049450506
86,0,157.3882358169614,200,15,0.2681139999185689,-0.0022593170040163812,1.5235781700793343,8.986275578941854,-7.407581664612513
87,0,238.9678373619193,200,0,0.2731350003159605,6.261220807417864,9.414195713672083,9.192827801828255,-9.73490224367538
88,0,214.05068826636568,200,0,0.2727720008988399,3.326633600921017,7.150555778184369,9.552820585969982,-1.8793724113549857
89,0,200.93328126888318,200,0,0.26989249847247265,-8.745728947799499,0.2447883042631087,-2.0981743336999585,-1.8763120970005591
90,0,71.84095107632524,200,35,0.2818590008246247,2.6024816088992786,-7.331681893643731,9.565804135323614,4.35553909526973
91,0,105.29416248529367,200,20,0.27164149869349785,-4.073104586661556,8.620475987356361,-5.806246041238481,9.771398584745238
92,0,229.39117851457985,200,0,0.26971100087394007,8.515416523439313,1.5713873388979245,-7.199857866890172,-4.968361104913816
93,0,225.93026609638056,200,0,0.268998500687303,5.1160599235783,-7.997535214054976,-9.930917833107028,3.730227201134632
94,0,217.5353212297776,200,4,0.2709725002932828,-1.5907575521010369,-7.995440305238417,5.1679468890815965,9.6870912967135
95,0,209.73942246497495,200,0,0.2707899996312335,7.880966057672055,-8.319086657536417,-4.794538325986721,1.992864802831642
96,0,199.65848325414058,200,0,0.2680654994037468,4.377480233126317,-3.5275881290663724,6.396473331610537,-7.5478061085875225
97,0,216.39764384465172,200,0,0.2696345007279888,-8.81548100944227,0.5652066885912603,0.9992083363980306,8.46748506092587
98,0,213.45681904310985,200,0,0.2699665002000984,7.000829771760767,5.32147297627818,3.6915350702435497,-4.2450605219513715
99,0,225.80925120721542,200,0,0.2708209992852062,-2.1598313232139237,9.633347026956226,8.76460318285271,-1.152897974388182
100,0,-153.88423617862946,200,87,0.27118899903143756,-5.630981562034001,7.611428538346587,-4.157423251395156,8.091293750325022
101,0,231.42122758258088,200,0,0.27048499963711947,0.9171081650428512,8.135995865130838,-4.553181157417024,-7.703093292290621
102,0,212.03777336988136,200,0,0.26952300147968344,-7.25448408171768,-9.44290376632579,2.703378784750214,-5.715375392592699
103,0,216.27094844012635,200,0,0.2682579989777878,6.1166354253279245,1.8884685865888038,-0.9349603641151525,-7.220475653330293
104,0,232.35650841866902,200,0,0.2719355003500823,-7.88171794211234,-1.9413635796499733,9.404888002357389,3.3795432370064287
105,0,242.19015458858007,200,0,0.2709165007399861,6.500126878686409,8.637357403154105,-8.554860961818694,-5.367171171070703
106,0,217.03995054618375,200,0,0.27386500034481287,-7.480159978931951,0.01014394950143327,2.5649535703599096,8.081996616201184
107,0,237.7618668412551,200,0,0.2728825018857606,-8.057652258155304,7.876100967455454,9.076790076040158,-1.5608916115749842
108,0,221.56375520595338,200,1,0.27347549970727414,-5.95963777766952,0.6116941296142535,9.268793290045721,2.893490315026572
109,0,220.84145516619486,200,2,0.27265050026471727,0.3463355419760443,-9.174999914553378,8.038464682433531,6.548317280178672
110,0,153.9396099636331,200,9,0.2694999999948777,7.1671770034370255,6.703174148419102,7.960093394816884,5.612566408121079
111,0,224.2804905410999,200,0,0.2717499987920746,0.6382622625714802,6.041516267288966,-2.7626621542454792,-8.033803353112463
112,0,216.3179850936758,200,0,0.2733894999255426,-3.1196983599230403,6.7818554505506405,6.975900970845039,0.19763385383068943
113,0,180.82261258343178,200,7,0.2707175000978168,2.2900988450388873,2.8258358336011966,8.276011619153163,-6.562162221249876
114,0,221.1167315153136,200,0,0.26768550073029473,7.011669382682445,8.403240686547548,7.086605850358655,-4.628439819024701
115,0,178.1541629182618,200,4,0.26811650008312427,-2.599810415773412,-6.829310327042608,-8.388491357941042,-1.9752013023733
116,0,253.5733073469905,200,0,0.2696874996763654,9.950360105917547,-9.735775581331385,-8.519587951699457,9.48690911787374
117,0,215.74815344432812,200,0,0.27239649949478917,-9.629792290482866,-9.894747225199744,-8.582354943836155,3.597196034496953
118,0,244.76747784275446,200,0,0.2719949987658765,-7.705597131611215,-8.929832291973074,8.462258592335246,6.6477756129160035
119,0,214.09184686063628,200,0,0.2703435000148602,-1.9983923161591477,8.480695605016923,8.412879349020997,3.7474686025898833
120,0,44.44844572198939,200,36,0.2733995010203216,7.819924703165267,-6.190597928379384,8.415491270744624,0.34228856582257094
121,0,212.57018348820228,200,0,0.2696770006150473,8.471386480589395,0.15340540350017484,-4.098891008148497,6.1021554498445845
122,0,236.26918493421726,200,0,0.2714180000475608,-6.447152145228372,7.844092247604792,0.9037243569053253,-9.4209961079678
123,0,250.47745798594218,200,0,0.26999699912266806,7.6853738523648545,9.682534698010201,-7.749027463246061,-8.60087178767743
124,0,88.90116459420956,200,26,0.27194999929633923,0.6824085620161924,7.317784916623474,-2.222715908951951,6.676727128725258
125,0,167.95641773699958,200,12,0.2766924994648434,-9.255114012942512,5.150345862759627,-8.430063044030918,-6.975190810842726
126,0,237.3579614613433,200,0,0.2739770009065978,-3.3116844796426754,8.577834444689113,4.284925130772601,-8.974725019869378
127,0,157.3025200336996,200,9,0.3021024991176091,9.301165752510016,-7.340134901248714,8.362464354712987,0.0012138996399322366
128,0,219.37647311768976,200,0,0.27307500058668666,2.644368698742973,6.13092133817268,-0.08338611527650386,-6.179858535972387
129,0,213.65400367663847,200,0,0.2712795003026258,8.298758198626082,6.671004976309714,-4.698204697088018,8.677111275858756
130,0,225.57623166341912,200,0,0.27194900045287795,-4.9352481709686735,-0.5981574411449913,7.233649871957674,9.623026868400213
131,0,205.57341617922583,200,0,0.2757365014986135,-7.949498603256693,-5.722707025580512,-9.119162858843985,4.821938676514561
132,0,125.4719274392502,200,18,0.2873010007897392,2.9073377774899214,-8.346338753945219,8.115726637934273,-2.9204942816920276
133,0,-121.92392261447907,200,74,0.3259034988877829,8.785697781662371,2.7564970040171044,7.617044494262327,6.174596867169839
134,0,238.31193828714152,200,0,0.2938570013793651,-7.930285278011278,-6.724597700840267,6.462761983209052,7.656080426513942
135,0,217.39421030228968,200,0,0.2692244976060465,4.154713646977882,-7.2355355097874385,-3.426941997335115,7.443807015126165
136,0,182.6932605076549,200,0,0.27072949946159497,9.002303446617745,-7.559802273825449,8.558817935098798,-2.456641458442064
137,0,201.34096758549308,200,2,0.27346950286300853,5.592764428113966,1.635989178824321,-5.648044617109762,8.190188153744867
138,0,222.84692144258506,200,0,0.2904934997786768,9.607396304441128,-8.997288630047713,-2.9663878100472685,3.1685269974511385
139,0,234.88686845214283,200,0,0.2768540004035458,-0.7278415564997367,8.302151374556647,-4.455689609129512,-9.181825722699985
140,0,190.56432128373032,200,5,0.2797804999863729,7.491861029162674,0.051161549838205644,-8.981594202609637,2.6331865791841462
141,0,240.82338502477532,200,0,0.2696885005570948,-8.97311067254183,5.517035834288713,8.605228171484256,-4.976005653367929
142,0,158.33379845013582,200,11,0.27998249963275157,3.3546911933240526,1.0604242603573084,8.564936840445881,8.578922073270917
143,0,204.65729490202034,200,4,0.2794189998530783,2.9766025705124264,3.122348331899323,-7.380247024419615,-9.219833697819135
144,0,198.36697272936001,200,4,0.2693444998294581,-3.6191713839550292,3.3106769421539255,-9.848989325026324,-1.210026399748191
145,0,216.87281742645442,200,0,0.2695760002825409,7.879861970932588,-7.483219765589881,-5.154136431507112,-9.514172108496279
146,0,217.6126439255279,200,0,0.2689294988522306,8.230342391346287,-2.9190375903336285,-3.3145871614434963,-8.721735752832453
147,0,232.8040043630507,200,0,0.2683754979807418,7.3235349474030045,9.578361278120163,-8.738100457165096,1.663377871645837
148,0,118.72197459101707,200,24,0.27630650001810864,-6.513321735958861,3.3388376500319055,-5.322686352956265,-9.875905501632396
149,0,205.35188719282465,200,0,0.2746724996541161,9.969097001532027,5.666245813850644,3.415199422185843,1.3534976843933073
150,0,-1246.1382493259844,200,196,0.2720954995311331,-3.231215853000295,3.227585183023825,-7.275888773846237,7.384886809025797
151,0,215.9388114126363,200,0,0.273151001019869,-9.835522985181825,1.060034644789864,2.116649701572385,2.911499943470366
152,0,115.64953186461526,200,21,0.2678349999769125,2.3292048811878026,-0.1466248382517037,8.114241864022599,6.361662382334362
153,0,-832.5071130324914,200,191,0.27129099937155843,-7.56330715616982,-2.9892546731589142,-9.499084021164354,2.519922124441308
154,0,-99.29908726888291,200,68,0.27359350060578436,-3.7881946531462773,-7.58316034728721,0.22022820398330545,-9.902021766017782
155,0,232.5254779838928,200,0,0.2811885002302006,8.430698167986264,8.732472704050899,2.5167059066417803,-7.333765596867532
156,0,196.78658173420038,200,1,0.2668054999958258,-1.7833778012961474,8.225194850975363,-2.6868352234999175,3.143179343849125
157,0,206.05930581690114,200,0,0.2690525009529665,-7.450261376333705,-9.767172845933096,-2.7301585939110034,-1.5390041826527412
158,0,152.5362361817521,200,10,0.27019850167562254,-7.319520856918446,-8.317444190971484,-0.9003690601163594,-9.07861118197087
159,0,160.79068273551647,200,10,0.2870429999893531,-1.2793958986916198,-2.257170946606319,-0.04121660108752856,7.09922617376996
160,0,217.81368073780536,200,0,0.26645100049790926,6.406344483291576,4.6253474583612775,6.244514257306918,-7.169547768429812
161,0,216.68357121399993,200,0,0.26831399925868027,-3.2645174017165495,7.797237314152511,-9.411134224238598,-2.046258654060738
162,0,199.2275385099793,200,1,0.27056199935032055,-1.5036556515128439,-9.718406678520315,4.307498909359737,-4.3114598374359066
163,0,204.5431085327912,200,2,0.26719299974502064,8.050751206847227,8.429959032413677,-4.686886739950619,9.532569184178577
164,0,215.3932966523105,200,0,0.2736979990731925,8.518864207816954,6.022827934353327,2.177843106182621,-3.2026761525363723
165,0,119.7168260836328,200,16,0.27010600111680105,-9.590092628952931,-2.6955997694414275,-8.103956524349346,-3.2412039260015213
166,0,225.11286810565073,200,0,0.26692499974160455,2.8858209977653004,8.074662250020058,2.825879207558435,-6.618409767511273
167,0,143.2023446499603,200,12,0.26811899879248813,9.249254468124999,0.7756224796868416,6.12353185489545,7.977805290980754
168,0,208.95036069151888,200,0,0.2677865004807245,9.070895240013808,1.9225139184607407,8.010129675825215,-6.409938125065517
169,1,200.0,0,0,0.3464000183157623,-7.915410388173663,-4.781230530356051,-8.5632776268364,-4.70557094616434
170,0,78.00441861833932,200,29,0.27130799935548566,-2.6521859058508657,-7.632060842742343,0.6174043948680854,-3.9963553931647056
171,0,233.97629270316344,200,0,0.2912874991307035,-9.037253613932364,-6.722329855615481,9.402804372382711,-4.502112072707387
172,0,145.23820606754938,200,13,0.2755365021585021,-6.428694047001291,7.5697497287510735,-9.0171069165943,4.841052680704339
173,0,210.70235092639493,200,0,0.2682284997717943,-9.412259279362514,4.445497867927292,-5.547212470572365,-4.298999560881526
174,0,68.92414294756686,200,32,0.2694814989808947,-5.543637246711867,8.113521840064994,-2.1792086896148177,9.399132835194411
175,0,190.46183542450768,200,2,0.26974950029398315,-4.435513381822771,6.5400794969762615,-0.6041870662248723,4.166252136844026
176,0,212.47384128273006,200,0,0.2687075010908302,-3.895757689694401,7.424293906661276,-7.284787025719592,-1.8307340410234438
177,0,233.04733120274818,200,0,0.27406049965065904,-7.285797760058877,7.177500575948443,7.561476340705649,-3.033035238094106
178,0,225.45045605598818,200,0,0.28862550025223754,4.499762647863383,-0.7676553086094646,-9.77800053441163,-7.348794595918154
179,0,166.82163697962537,200,5,0.2678040007594973,9.1641120140998,-5.514352048646076,9.154728125512008,-5.887115810149184
180,0,197.17591882128872,200,2,0.2716724993661046,-4.496070249824711,-1.6847037694815228,2.8764442202674516,-5.815555240625994
181,0,204.56636625724312,200,0,0.271036499470938,7.445888187133434,5.409529534111904,7.4592245536490545,-1.20847031058101
182,0,202.82268846440894,200,0,0.27094950157334097,3.49520009667782,7.4696763277407,8.550486182704852,2.5344701791673074
183,0,220.00208254592366,200,0,0.27088700109743513,-1.2336257488483433,-7.6462289358823465,-8.272882599318587,7.963915055165984
184,0,218.0815975616859,200,0,0.28444500057958066,-6.029325162976045,4.907575510118164,6.652114311726283,2.6257788262102757
185,0,179.71179720575765,200,11,0.2761870011454448,-4.784213442234417,-3.984865935694617,9.34566895809402,2.133093170433904
186,0,211.46099166959397,200,0,0.2726185008941684,2.3924430312015748,-0.9707085127397814,-9.87454486193348,2.925213880995514
187,0,183.85290158523793,200,3,0.28188800148200244,2.80433671252837,-2.2290144797855653,-7.433423372175896,-2.699910391741877
188,0,231.43796413307913,200,0,0.26616550094331615,9.256659763901304,1.8214819436156677,-4.666902310053105,-8.30834234365387
189,0,230.54529574741875,200,0,0.2685914994799532,-7.777836094740489,1.0739591232576053,9.444011951463896,-0.5579560788054945
190,0,-127.17759239577614,200,78,0.2742860007856507,-1.6623170409459327,5.119171948952342,-4.158990039358795,7.513031598610581
191,0,230.8839322906514,200,0,0.26933200046187267,8.003615145273344,-5.869030224519756,-9.909267877697253,-8.422970602237463
192,0,-553.6391640623887,200,191,0.30056049945415,-1.4109366474431528,-3.5845945684905693,7.732735282718654,-5.684724800562993
193,0,150.4535432655378,200,5,0.2696795016527176,-8.770708731213961,2.7144372339371188,-9.157240595460303,7.554562244280163
194,0,111.16675523070299,200,20,0.27127949870191514,5.6769693250069775,6.97158634263841,8.200068306264289,9.376760361235899
195,0,125.67434308229163,200,16,0.2731675001268741,-7.715584779945612,-7.1551374166513,-9.331343850779897,-9.339675640027762
196,0,140.41161060043243,200,14,0.2759889997832943,-0.7669977879068046,0.02480110090370502,-7.10563079480824,-0.2750386378511642
197,0,220.0809288464153,200,0,0.30591350005124696,-6.835318274415068,6.337987514900554,6.4663617756615785,9.02769848916602
198,0,211.054667023309,200,0,0.2704099995025899,7.669919910793723,1.311779648270452,7.814333932350163,-7.9594725157317665
199,0,225.07287323736585,200,0,0.26949549923301674,5.1682679587209694,8.728572294498527,-9.11229346904616,2.5308272337483633
200,0,151.37780365807896,200,13,0.2690149986301549,-8.008408805664917,-4.09973451865032,-0.41062175334374906,-9.271807621656015
